4573,1143000,-9124,-9730,-3967,-13292,27362,-15033,-9124,-9730,-3967,0,0
4574,1143250,-10313,-10836,-5069,-14010,26773,-13696,-10313,-10836,-5069,0,0
4575,1143500,-11601,-12001,-6253,-14615,26019,-12301,-11601,-12001,-6253,0,0
4576,1143750,-12965,-13206,-7502,-15097,25101,-10862,-12965,-13206,-7502,0,0
4577,1144000,-14390,-14436,-8801,-15455,24032,-9387,-14390,-14436,-8801,0,0
4578,1144250,-15868,-15687,-10145,-15686,22814,-7889,-15868,-15687,-10145,0,0
4579,1144500,-17373,-16936,-11512,-15781,21456,-6381,-17373,-16936,-11512,0,0
4580,1144750,-18871,-18150,-12870,-15716,19967,-4898,-18871,-18150,-12870,0,0
4581,1145000,-20335,-19306,-14198,-15491,18355,-3449,-20335,-19306,-14198,0,0
4582,1145250,-21767,-20412,-15500,-15131,16632,-2021,-21767,-20412,-15500,0,0
4583,1145500,-23161,-21470,-16776,-14679,14816,-590,-23161,-21470,-16776,0,0
4584,1145750,-24535,-22505,-18043,-14187,12935,870,-24535,-22505,-18043,0,0
4585,1146000,-25926,-23528,-19323,-13545,10911,2326,-25926,-23528,-19323,0,0
4586,1146250,-27270,-24500,-20565,-12792,8844,3715,-27270,-24500,-20565,0,0
4587,1146500,-28532,-25426,-21775,-11968,6728,5084,-28532,-25426,-21775,0,0
4588,1146750,-29512,-26288,-22935,-11048,4565,6404,-29512,-26288,-22935,0,0
4589,1147000,-30000,-27061,-24021,-10031,2377,7653,-30000,-27061,-24021,0,0
4590,1147250,-28017,-27714,-24999,-8892,189,8778,-28017,-27714,-24999,0,0
4591,1147500,-19325,-28277,-25897,-7680,-2007,9838,-19325,-28277,-25897,0,0
4592,1147750,-11964,-28744,-26696,-6517,-4135,10876,-11964,-28744,-26696,0,0
4593,1148000,-7429,-29142,-27420,-5383,-6197,11875,-7429,-29142,-27420,0,0
4594,1148250,-4632,-29469,-28064,-4310,-8161,12834,-4632,-29469,-28064,0,0
4595,1148500,-2898,-29707,-28617,-3193,-10084,13707,-2898,-29707,-28617,0,0
4596,1148750,-1824,-29725,-29030,-1707,-12152,14357,-1824,-29725,-29030,0,0
4597,1149000,-1154,-29646,-29355,-222,-14132,14918,-1154,-29646,-29355,0,0
4598,1149250,-730,-29486,-29545,1252,-16013,15386,-730,-29486,-29545,0,0
4599,1149500,-462,-29260,-29644,2734,-17788,15734,-462,-29260,-29644,0,0
4600,1149750,-278,-28890,-29591,4210,-19441,15963,-278,-28890,-29591,0,0
4601,1150000,-150,-28390,-29401,5678,-20973,16075,-150,-28390,-29401,0,0
4602,1150250,-56,-27783,-29087,7126,-22354,16049,-56,-27783,-29087,0,0
4603,1150500,21,-27020,-28616,8504,-23652,16008,21,-27020,-28616,0,0
4604,1150750,74,-26193,-28087,9851,-24782,15823,74,-26193,-28087,0,0
4605,1151000,120,-25188,-27333,11124,-25731,15526,120,-25188,-27333,0,0
4606,1151250,157,-24138,-26482,12327,-26540,15153,157,-24138,-26482,0,0
4607,1151500,190,-23039,-25523,13443,-27181,14692,190,-23039,-25523,0,0
4608,1151750,220,-21813,-24403,14474,-27650,14140,220,-21813,-24403,0,0
4609,1152000,250,-20515,-23208,15425,-27945,13486,250,-20515,-23208,0,0
4610,1152250,282,-19155,-21929,16294,-28053,12723,282,-19155,-21929,0,0
4611,1152500,312,-17754,-20524,17081,-27991,11862,312,-17754,-20524,0,0
4612,1152750,340,-16323,-19039,17778,-27752,10911,340,-16323,-19039,0,0
4613,1153000,366,-14865,-17529,18359,-27331,9888,366,-14865,-17529,0,0
4614,1153250,388,-13401,-16012,18822,-26734,8800,388,-13401,-16012,0,0
4615,1153500,406,-11948,-14502,19172,-25962,7643,406,-11948,-14502,0,0
4616,1153750,419,-10521,-13011,19388,-25019,6445,419,-10521,-13011,0,0
4617,1154000,430,-9120,-11539,19467,-23907,5209,430,-9120,-11539,0,0
4618,1154250,439,-7736,-10091,19450,-22717,3989,439,-7736,-10091,0,0
4619,1154500,449,-6358,-8650,19328,-21385,2727,449,-6358,-8650,0,0
4620,1154750,458,-4998,-7223,19101,-19904,1417,458,-4998,-7223,0,0
4621,1155000,465,-3664,-5821,18772,-18296,76,465,-3664,-5821,0,0
4622,1155250,468,-2373,-4405,18334,-16573,-1273,468,-2373,-4405,0,0
4623,1155500,469,-1083,-2972,17784,-14743,-2621,469,-1083,-2972,0,0
4624,1155750,798,175,-1587,17124,-12824,-3950,798,175,-1587,0,0
4625,1156000,1781,1371,-254,16355,-10822,-5255,1781,1371,-254,0,0
4626,1156250,2735,2502,1023,15500,-8761,-6535,2735,2502,1023,0,0
4627,1156500,3571,3510,2274,14511,-6651,-7730,3571,3510,2274,0,0
4628,1156750,4259,4524,3477,13441,-4500,-8886,4259,4524,3477,0,0
4629,1157000,5120,5480,4627,12310,-2323,-10008,5120,5480,4627,0,0
4630,1157250,5934,6361,5747,11125,-130,-11093,5934,6361,5747,0,0
4631,1157500,6852,7163,6853,9883,2067,-12124,6852,7163,6853,0,0
4632,1157750,7765,7880,7881,8591,4256,-13095,7765,7880,7881,0,0
4633,1158000,8787,8507,8822,7251,6421,-13995,8787,8507,8822,0,0
4634,1158250,9694,9035,9665,5843,8542,-14779,9694,9035,9665,0,0
4635,1158500,10464,9439,10391,4334,10628,-15425,10464,9439,10391,0,0
4636,1158750,11065,9697,10974,2748,12669,-15945,11065,9697,10974,0,0
4637,1159000,11547,9846,11440,1259,14588,-16438,11547,9846,11440,0,0
4638,1159250,11957,9890,11794,-222,16423,-16851,11957,9890,11794,0,0
4639,1159500,12264,9854,12060,-1694,18169,-17181,12264,9854,12060,0,0
4640,1159750,12500,9758,12263,-3187,19864,-17436,12500,9758,12263,0,0
4641,1160000,12539,9521,12302,-4590,21349,-17563,12539,9521,12302,0,0
4642,1160250,12458,9192,12236,-5961,22712,-17597,12458,9192,12236,0,0
4643,1160500,12242,8764,12069,-7291,23938,-17530,12242,8764,12069,0,0
4644,1160750,11883,8229,11784,-8581,25023,-17356,11883,8229,11784,0,0
4645,1161000,11382,7588,11374,-9845,25957,-17051,11382,7588,11374,0,0
4646,1161250,10763,6859,10861,-11076,26772,-16656,10763,6859,10861,0,0
4647,1161500,9992,6030,10219,-12202,27372,-16143,9992,6030,10219,0,0
4648,1161750,9123,5141,9485,-13233,27781,-15528,9123,5141,9485,0,0
4649,1162000,8188,4223,8687,-14147,27983,-14816,8188,4223,8687,0,0
4650,1162250,7161,3251,7804,-14958,27990,-14005,7161,3251,7804,0,0
4651,1162500,5983,2171,6803,-15713,27901,-13150,5983,2171,6803,0,0
4652,1162750,4747,1065,5745,-16370,27636,-12212,4747,1065,5745,0,0
4653,1163000,3417,-98,4606,-16932,27221,-11213,3417,-98,4606,0,0
4654,1163250,2015,-1299,3402,-17394,26638,-10140,2015,-1299,3402,0,0
4655,1163500,546,-2533,2136,-17754,25892,-9002,546,-2533,2136,0,0
4656,1163750,-987,-3796,814,-18008,24991,-7808,-987,-3796,814,0,0
4657,1164000,-2558,-5068,-535,-18150,23931,-6564,-2558,-5068,-535,0,0
4658,1164250,-4167,-6344,-1904,-18162,22722,-5294,-4167,-6344,-1904,0,0
4659,1164500,-5799,-7617,-3293,-18060,21373,-3993,-5799,-7617,-3293,0,0
4660,1164750,-7448,-8882,-4697,-17852,19898,-2670,-7448,-8882,-4697,0,0
4661,1165000,-9080,-10108,-6089,-17513,18288,-1339,-9080,-10108,-6089,0,0
4662,1165250,-10698,-11286,-7468,-17054,16571,-16,-10698,-11286,-7468,0,0
4663,1165500,-12292,-12305,-8830,-16498,14751,1314,-12292,-12305,-8830,0,0
4664,1165750,-13861,-13280,-10172,-15843,12838,2642,-13861,-13280,-10172,0,0
4665,1166000,-15389,-14104,-11483,-15099,10841,3967,-15389,-14104,-11483,0,0
4666,1166250,-16864,-14805,-12753,-14254,8783,5254,-16864,-14805,-12753,0,0
4667,1166500,-18276,-15423,-13918,-13315,6671,6501,-18276,-15423,-13918,0,0
4668,1166750,-19579,-15784,-14986,-12405,4546,7793,-19579,-15784,-14986,0,0
4669,1167000,-20655,-16018,-15867,-11288,2359,8940,-20655,-16018,-15867,0,0
4670,1167250,-21512,-16152,-16550,-10103,151,10040,-21512,-16152,-16550,0,0
4671,1167500,-21245,-16024,-17095,-8843,-2044,11050,-21245,-16024,-17095,0,0
4672,1167750,-19422,-14918,-17332,-7521,-4241,12000,-19422,-14918,-17332,0,0
4673,1168000,-12955,-13580,-17498,-6154,-6408,12874,-12955,-13580,-17498,0,0
4674,1168250,-8041,-12357,-17459,-4740,-8547,13670,-8041,-12357,-17459,0,0
4675,1168500,-5014,-11237,-16563,-3321,-10621,14395,-5014,-11237,-16563,0,0
4676,1168750,-3138,-10210,-15078,-1889,-12654,15063,-3138,-10210,-15078,0,0
4677,1169000,-1966,-9266,-13721,-414,-14670,15669,-1966,-9266,-13721,0,0
4678,1169250,-1235,-8395,-12472,1032,-16492,16104,-1235,-8395,-12472,0,0
4679,1169500,-770,-7592,-11326,2444,-18165,16419,-770,-7592,-11326,0,0
4680,1169750,-472,-6852,-10274,3876,-19777,16650,-472,-6852,-10274,0,0
4681,1170000,-278,-6171,-9310,5330,-21363,16832,-278,-6171,-9310,0,0
4682,1170250,-148,-5542,-8426,6775,-22925,16997,-148,-5542,-8426,0,0
4683,1170500,-64,-4969,-7620,8206,-24447,17135,-64,-4969,-7620,0,0
4684,1170750,15,-4425,-6858,9525,-25482,16880,15,-4425,-6858,0,0
4685,1171000,75,-3922,-6155,10779,-26356,16523,75,-3922,-6155,0,0
4686,1171250,121,-3459,-5509,11972,-27121,16115,121,-3459,-5509,0,0
4687,1171500,163,-3027,-4909,13100,-27721,15600,163,-3027,-4909,0,0
4688,1171750,199,-2628,-4354,14125,-28118,14979,199,-2628,-4354,0,0
4689,1172000,231,-2259,-3841,15062,-28357,14281,231,-2259,-3841,0,0
4690,1172250,261,-1916,-3365,15909,-28425,13497,261,-1916,-3365,0,0
4691,1172500,289,-1598,-2923,16669,-28325,12626,289,-1598,-2923,0,0
4692,1172750,315,-1302,-2513,17337,-28057,11673,315,-1302,-2513,0,0
4693,1173000,340,-1028,-2132,17903,-27615,10643,340,-1028,-2132,0,0
4694,1173250,363,-775,-1779,18363,-27004,9543,363,-775,-1779,0,0
4695,1173500,383,-542,-1452,18708,-26224,8383,383,-542,-1452,0,0
4696,1173750,400,-328,-1151,18938,-25288,7179,400,-328,-1151,0,0
4697,1174000,414,-34,-874,19048,-24196,5932,414,-34,-874,0,0
4698,1174250,424,887,-620,19037,-22959,4657,424,887,-620,0,0
4699,1174500,432,1812,-388,18909,-21585,3358,432,1812,-388,0,0
4700,1174750,640,2800,87,18672,-20086,2038,640,2800,87,0,0
4701,1175000,1648,3784,1106,18331,-18451,683,1648,3784,1106,0,0
4702,1175250,2632,4712,2156,17875,-16722,-655,2632,4712,2156,0,0
4703,1175500,3593,5592,3249,17321,-14893,-1996,3593,5592,3249,0,0
4704,1175750,4435,6539,4311,16692,-12991,-3340,4435,6539,4311,0,0
4705,1176000,5525,7568,5355,16048,-11059,-4698,5525,7568,5355,0,0
4706,1176250,6510,8447,6435,15166,-8975,-5976,6510,8447,6435,0,0
4707,1176500,7680,9279,7505,14190,-6837,-7214,7680,9279,7505,0,0
4708,1176750,8866,10080,8468,13099,-4613,-8425,8866,10080,8468,0,0
4709,1177000,10175,10867,9519,11951,-2415,-9551,10175,10867,9519,0,0
4710,1177250,11373,11580,10514,10759,-206,-10644,11373,11580,10514,0,0
4711,1177500,12482,12316,11472,9505,2008,-11680,12482,12316,11472,0,0
4712,1177750,13550,12971,12450,8185,4224,-12651,13550,12971,12450,0,0
4713,1178000,14575,13524,13328,6826,6414,-13558,14575,13524,13328,0,0
4714,1178250,15487,13977,14113,5409,8587,-14386,15487,13977,14113,0,0
4715,1178500,16262,14312,14782,3955,10708,-15125,16262,14312,14782,0,0
4716,1178750,16896,14527,15328,2476,12752,-15757,16896,14527,15328,0,0
4717,1179000,17410,14639,15774,963,14755,-16313,17410,14639,15774,0,0
4718,1179250,17777,14638,16097,-532,16638,-16761,17777,14638,16097,0,0
4719,1179500,18001,14529,16291,-1997,18351,-17064,18001,14529,16291,0,0
4720,1179750,18104,14328,16383,-3442,19958,-17277,18104,14328,16383,0,0
4721,1180000,18097,14043,16393,-4865,21459,-17400,18097,14043,16393,0,0
4722,1180250,17946,13654,16297,-6236,22807,-17418,17946,13654,16297,0,0
4723,1180500,17662,13166,16085,-7574,24018,-17328,17662,13166,16085,0,0
4724,1180750,17239,12575,15753,-8871,25084,-17127,17239,12575,15753,0,0
4725,1181000,16674,11881,15299,-10122,26003,-16819,16674,11881,15299,0,0
4726,1181250,15972,11093,14725,-11320,26765,-16403,15972,11093,14725,0,0
4727,1181500,15142,10216,14040,-12450,27363,-15884,15142,10216,14040,0,0
4728,1181750,14197,9261,13255,-13502,27796,-15273,14197,9261,13255,0,0
4729,1182000,13151,8241,12381,-14463,28060,-14577,13151,8241,12381,0,0
4730,1182250,12022,7169,11433,-15343,28169,-13803,12022,7169,11433,0,0
4731,1182500,10796,6041,10400,-16100,28085,-12951,10796,6041,10400,0,0
4732,1182750,9488,4871,9293,-16755,27829,-12023,9488,4871,9293,0,0
4733,1183000,8107,3666,8121,-17306,27411,-11033,8107,3666,8121,0,0
4734,1183250,6641,2413,6873,-17758,26817,-9960,6641,2413,6873,0,0
4735,1183500,5104,1123,5559,-18109,26056,-8814,5104,1123,5559,0,0
4736,1183750,3510,-190,4194,-18349,25139,-7617,3510,-190,4194,0,0
4737,1184000,1865,-1522,2782,-18483,24066,-6368,1865,-1522,2782,0,0
4738,1184250,193,-2855,1343,-18504,22857,-5088,193,-2855,1343,0,0
4739,1184500,-1492,-4173,-108,-18403,21509,-3789,-1492,-4173,-108,0,0
4740,1184750,-3179,-5467,-1566,-18173,20017,-2470,-3179,-5467,-1566,0,0
4741,1185000,-4858,-6733,-3020,-17830,18406,-1143,-4858,-6733,-3020,0,0
4742,1185250,-6525,-7967,-4466,-17377,16688,188,-6525,-7967,-4466,0,0
4743,1185500,-8169,-9162,-5866,-16814,14861,1519,-8169,-9162,-5866,0,0
4744,1185750,-9797,-10327,-7253,-16165,12955,2845,-9797,-10327,-7253,0,0
4745,1186000,-11380,-11434,-8605,-15402,10949,4161,-11380,-11434,-8605,0,0
4746,1186250,-12919,-12467,-9919,-14551,8879,5454,-12919,-12467,-9919,0,0
4747,1186500,-14403,-13327,-11187,-13614,6758,6714,-14403,-13327,-11187,0,0
4748,1186750,-15833,-14125,-12405,-12578,4599,7913,-15833,-14125,-12405,0,0
4749,1187000,-17247,-14796,-13607,-11483,2399,9095,-17247,-14796,-13607,0,0
4750,1187250,-18466,-15248,-14651,-10300,207,10179,-18466,-15248,-14651,0,0
4751,1187500,-19579,-15607,-15593,-9033,-1996,11192,-19579,-15607,-15593,0,0
4752,1187750,-20599,-15694,-16324,-7705,-4193,12135,-20599,-15694,-16324,0,0
4753,1188000,-21517,-15675,-16970,-6334,-6364,13009,-21517,-15675,-16970,0,0
4754,1188250,-22350,-15600,-17385,-4935,-8502,13820,-22350,-15600,-17385,0,0
4755,1188500,-23032,-15376,-17686,-3505,-10619,14577,-23032,-15376,-17686,0,0
4756,1188750,-23604,-14976,-17760,-2040,-12743,15308,-23604,-14976,-17760,0,0
4757,1189000,-24037,-13998,-17636,-598,-14658,15844,-24037,-13998,-17636,0,0
4758,1189250,-24286,-12693,-17433,871,-16486,16261,-24286,-12693,-17433,0,0
4759,1189500,-24272,-11498,-17047,2352,-18197,16545,-24272,-11498,-17047,0,0
4760,1189750,-24021,-10397,-16328,3804,-19813,16760,-24021,-10397,-16328,0,0
4761,1190000,-22651,-9386,-14800,5252,-21321,16866,-22651,-9386,-14800,0,0
4762,1190250,-19999,-8458,-13400,6655,-22692,16876,-19999,-8458,-13400,0,0
4763,1190500,-14117,-7604,-12117,8020,-23930,16785,-14117,-7604,-12117,0,0
4764,1190750,-8631,-6822,-10944,9311,-25044,16642,-8631,-6822,-10944,0,0
4765,1191000,-5248,-6104,-9870,10538,-26014,16411,-5248,-6104,-9870,0,0
4766,1191250,-3155,-5440,-8880,11698,-26790,16048,-3155,-5440,-8880,0,0
4767,1191500,-1858,-4829,-7971,12803,-27387,15553,-1858,-4829,-7971,0,0
4768,1191750,-1046,-4264,-7133,13834,-27831,14974,-1046,-4264,-7133,0,0
4769,1192000,-538,-3744,-6363,14785,-28097,14290,-538,-3744,-6363,0,0
4770,1192250,-214,-3264,-5653,15649,-28183,13507,-214,-3264,-5653,0,0
4771,1192500,-6,-2823,-5002,16441,-28130,12654,-6,-2823,-5002,0,0
4772,1192750,131,-2416,-4401,17125,-27884,11707,131,-2416,-4401,0,0
4773,1193000,224,-2040,-3846,17688,-27454,10692,224,-2040,-3846,0,0
4774,1193250,288,-1696,-3337,18149,-26856,9605,288,-1696,-3337,0,0
4775,1193500,332,-774,-2869,18494,-26097,8468,332,-774,-2869,0,0
4776,1193750,362,165,-2443,18755,-25243,7317,362,165,-2443,0,0
4777,1194000,386,1133,-2050,18861,-24166,6089,386,1133,-2050,0,0
4778,1194250,404,2157,-1080,18854,-22937,4819,404,2157,-1080,0,0
4779,1194500,1259,3160,-33,18750,-21571,3504,1259,3160,-33,0,0
4780,1194750,2204,4131,1075,18526,-20085,2185,2204,4131,1075,0,0
4781,1195000,3220,5062,2199,18187,-18465,843,3220,5062,2199,0,0
4782,1195250,4110,6105,3292,17740,-16731,-510,4110,6105,3292,0,0
4783,1195500,5048,7131,4344,17174,-14889,-1853,5048,7131,4344,0,0
4784,1195750,6117,8097,5489,16492,-12954,-3177,6117,8097,5489,0,0
4785,1196000,7279,9078,6643,15743,-10976,-4477,7279,9078,6643,0,0
4786,1196250,8518,10045,7733,14873,-8907,-5750,8518,10045,7733,0,0
4787,1196500,9927,10939,8873,13911,-6785,-6985,9927,10939,8873,0,0
4788,1196750,11272,11847,9988,12869,-4621,-8183,11272,11847,9988,0,0
4789,1197000,12531,12733,11083,11778,-2439,-9352,12531,12733,11083,0,0
4790,1197250,13704,13522,12180,10593,-231,-10452,13704,13522,12180,0,0
4791,1197500,14890,14223,13197,9344,1982,-11491,14890,14223,13197,0,0
4792,1197750,15975,14833,14129,8040,4179,-12459,15975,14833,14129,0,0
4793,1198000,16970,15364,14985,6696,6352,-13362,16970,15364,14985,0,0
4794,1198250,17833,15774,15724,5296,8481,-14163,17833,15774,15724,0,0
4795,1198500,18568,16079,16357,3882,10553,-14890,18568,16079,16357,0,0
4796,1198750,19168,16270,16875,2424,12561,-15506,19168,16270,16875,0,0
4797,1199000,19640,16353,17284,947,14498,-16029,19640,16353,17284,0,0
4798,1199250,19984,16334,17600,-542,16357,-16459,19984,16334,17600,0,0
4799,1199500,20195,16219,17821,-2014,18098,-16784,20195,16219,17821,0,0
4800,1199750,20277,16024,17934,-3463,19731,-17019,20277,16024,17934,0,0
4801,1200000,20245,15738,17948,-4900,21271,-17170,20245,15738,17948,0,0
4802,1200250,20131,15385,17893,-6344,22767,-17268,20131,15385,17893,0,0
4803,1200500,19810,14880,17655,-7700,23989,-17170,19810,14880,17655,0,0
4804,1200750,19337,14261,17286,-9014,25060,-16958,19337,14261,17286,0,0
4805,1201000,18744,13554,16814,-10274,26002,-16665,18744,13554,16814,0,0
4806,1201250,18019,12752,16226,-11470,26768,-16254,18019,12752,16226,0,0
4807,1201500,17172,11864,15530,-12594,27363,-15739,17172,11864,15530,0,0
4808,1201750,16221,10902,14744,-13670,27833,-15141,16221,10902,14744,0,0
4809,1202000,15167,9879,13868,-14613,28091,-14458,15167,9879,13868,0,0
4810,1202250,14020,8800,12909,-15460,28176,-13691,14020,8800,12909,0,0
4811,1202500,12783,7663,11868,-16221,28090,-12833,12783,7663,11868,0,0
4812,1202750,11449,6465,10742,-16886,27836,-11899,11449,6465,10742,0,0
4813,1203000,10020,5208,9533,-17447,27412,-10892,10020,5208,9533,0,0
4814,1203250,8514,3908,8254,-17910,26815,-9804,8514,3908,8254,0,0
4815,1203500,6941,2573,6915,-18267,26058,-8657,6941,2573,6915,0,0
4816,1203750,5317,1216,5529,-18507,25138,-7457,5317,1216,5529,0,0
4817,1204000,3659,-146,4109,-18630,24065,-6218,3659,-146,4109,0,0
4818,1204250,1979,-1503,2669,-18629,22846,-4952,1979,-1503,2669,0,0
4819,1204500,293,-2848,1222,-18524,21526,-3685,293,-2848,1222,0,0
4820,1204750,-1399,-4164,-237,-18291,20036,-2372,-1399,-4164,-237,0,0
4821,1205000,-3097,-5445,-1704,-17940,18419,-1044,-3097,-5445,-1704,0,0
4822,1205250,-4790,-6701,-3170,-17487,16691,296,-4790,-6701,-3170,0,0
4823,1205500,-6483,-7942,-4636,-16957,14901,1621,-6483,-7942,-4636,0,0
4824,1205750,-8140,-9130,-6078,-16300,12978,2958,-8140,-9130,-6078,0,0
4825,1206000,-9754,-10264,-7487,-15544,10971,4281,-9754,-10264,-7487,0,0
4826,1206250,-11314,-11335,-8853,-14691,8896,5577,-11314,-11335,-8853,0,0
4827,1206500,-12805,-12333,-10144,-13740,6771,6827,-12805,-12333,-10144,0,0
4828,1206750,-14211,-13246,-11346,-12704,4607,8032,-14211,-13246,-11346,0,0
4829,1207000,-15536,-14078,-12479,-11578,2414,9176,-15536,-14078,-12479,0,0
4830,1207250,-16769,-14823,-13536,-10384,209,10263,-16769,-14823,-13536,0,0
4831,1207500,-17910,-15426,-14516,-9134,-2006,11304,-17910,-15426,-14516,0,0
4832,1207750,-18952,-15871,-15412,-7830,-4195,12265,-18952,-15871,-15412,0,0
4833,1208000,-19894,-16230,-16223,-6483,-6363,13158,-19894,-16230,-16223,0,0
4834,1208250,-20732,-16402,-16948,-5095,-8506,13986,-20732,-16402,-16948,0,0
4835,1208500,-21449,-16440,-17583,-3653,-10701,14812,-21449,-16440,-17583,0,0
4836,1208750,-22065,-16402,-18008,-2172,-12915,15620,-22065,-16402,-18008,0,0
4837,1209000,-22573,-16187,-18347,-652,-15136,16396,-22573,-16187,-18347,0,0
4838,1209250,-22898,-15769,-18414,850,-17087,16907,-22898,-15769,-18414,0,0
4839,1209500,-23038,-15255,-18284,2323,-18753,17153,-23038,-15255,-18284,0,0
4840,1209750,-23049,-14677,-18059,3779,-20312,17305,-23049,-14677,-18059,0,0
4841,1210000,-22946,-14051,-17581,5212,-21766,17371,-22946,-14051,-17581,0,0
4842,1210250,-22720,-13345,-17029,6546,-23089,17398,-22720,-13345,-17029,0,0
4843,1210500,-22328,-12547,-16406,7879,-24291,17303,-22328,-12547,-16406,0,0
4844,1210750,-21674,-11700,-15717,9165,-25349,17106,-21674,-11700,-15717,0,0
4845,1211000,-20899,-10811,-14889,10411,-26264,16799,-20899,-10811,-14889,0,0
4846,1211250,-19706,-9903,-13990,11635,-27048,16379,-19706,-9903,-13990,0,0
4847,1211500,-17703,-8945,-13009,12762,-27627,15843,-17703,-8945,-13009,0,0
4848,1211750,-14941,-7963,-11886,13812,-28028,15200,-14941,-7963,-11886,0,0
4849,1212000,-12018,-6972,-10671,14765,-28257,14478,-12018,-6972,-10671,0,0
4850,1212250,-7331,-5969,-9558,15638,-28316,13657,-7331,-5969,-9558,0,0
4851,1212500,-4385,-4981,-8543,16436,-28245,12778,-4385,-4981,-8543,0,0
4852,1212750,-2567,-4009,-7619,17172,-28060,11843,-2567,-4009,-7619,0,0
4853,1213000,-1446,-3061,-6779,17849,-27765,10853,-1446,-3061,-6779,0,0
4854,1213250,-743,-2026,-5701,18281,-27146,9774,-743,-2026,-5701,0,0
4855,1213500,-303,-955,-4610,18606,-26363,8631,-303,-955,-4610,0,0
4856,1213750,-27,112,-3504,18828,-25422,7429,-27,112,-3504,0,0
4857,1214000,148,1164,-2380,18939,-24333,6185,148,1164,-2380,0,0
4858,1214250,885,2195,-1199,18945,-23114,4911,885,2195,-1199,0,0
4859,1214500,1850,3203,-30,18820,-21725,3593,1850,3203,-30,0,0
4860,1214750,2858,4333,1111,18576,-20208,2262,2858,4333,1111,0,0
4861,1215000,3777,5421,2219,18214,-18570,924,3777,5421,2219,0,0
4862,1215250,4619,6466,3392,17743,-16824,-416,4619,6466,3392,0,0
4863,1215500,5720,7519,4607,17164,-14979,-1750,5720,7519,4607,0,0
4864,1215750,6814,8594,5786,16488,-13047,-3075,6814,8594,5786,0,0
4865,1216000,8048,9620,6981,15720,-11045,-4382,8048,9620,6981,0,0
4866,1216250,9492,10650,8208,14866,-8977,-5670,9492,10650,8208,0,0
4867,1216500,10911,11686,9387,13943,-6867,-6932,10911,11686,9387,0,0
4868,1216750,12300,12684,10657,12897,-4662,-8169,12300,12684,10657,0,0
4869,1217000,13547,13560,11834,11773,-2455,-9329,13547,13560,11834,0,0
4870,1217250,14799,14339,12923,10602,-236,-10455,14799,14339,12923,0,0
4871,1217500,15950,15008,13912,9325,1978,-11468,15950,15008,13912,0,0
4872,1217750,17011,15593,14824,7990,4189,-12419,17011,15593,14824,0,0
4873,1218000,17968,16083,15643,6613,6364,-13290,17968,16083,15643,0,0
4874,1218250,18833,16486,16372,5169,8476,-14029,18833,16486,16372,0,0
4875,1218500,19629,16827,17040,3686,10566,-14705,19629,16827,17040,0,0
4876,1218750,20364,17112,17662,2147,12634,-15302,20364,17112,17662,0,0
4877,1219000,20849,17244,18117,712,14527,-15822,20849,17244,18117,0,0
4878,1219250,21179,17246,18440,-756,16343,-16228,21179,17246,18440,0,0
4879,1219500,21364,17130,18644,-2227,18085,-16555,21364,17130,18644,0,0
4880,1219750,21450,16930,18759,-3717,19756,-16789,21450,16930,18759,0,0
4881,1220000,21391,16630,18756,-5118,21274,-16952,21391,16630,18756,0,0
4882,1220250,21304,16316,18728,-6476,22721,-17087,21304,16316,18728,0,0
4883,1220500,20946,15785,18464,-7820,23936,-16994,20946,15785,18464,0,0
4884,1220750,20460,15157,18089,-9127,25016,-16797,20460,15157,18089,0,0
4885,1221000,19865,14451,17617,-10379,25954,-16509,19865,14451,17617,0,0
4886,1221250,19135,13647,17027,-11566,26718,-16105,19135,13647,17027,0,0
4887,1221500,18293,12767,16341,-12672,27324,-15619,18293,12767,16341,0,0
4888,1221750,17331,11808,15552,-13686,27754,-15043,17331,11808,15552,0,0
4889,1222000,16270,10792,14680,-14565,28004,-14416,16270,10792,14680,0,0
4890,1222250,15081,9680,13692,-15412,28087,-13648,15081,9680,13692,0,0
4891,1222500,13824,8525,12638,-16188,28026,-12801,13824,8525,12638,0,0
4892,1222750,12517,7347,11538,-16865,27811,-11894,12517,7347,11538,0,0
4893,1223000,11076,6077,10320,-17452,27402,-10876,11076,6077,10320,0,0
4894,1223250,9550,4758,9025,-17930,26814,-9782,9550,4758,9025,0,0
4895,1223500,7966,3414,7678,-18287,26054,-8632,7966,3414,7678,0,0
4896,1223750,6341,2058,6291,-18523,25134,-7438,6341,2058,6291,0,0
4897,1224000,4686,701,4876,-18637,24061,-6207,4686,701,4876,0,0
4898,1224250,3006,-655,3436,-18630,22839,-4944,3006,-655,3436,0,0
4899,1224500,1310,-2003,1979,-18507,21479,-3654,1310,-2003,1979,0,0
4900,1224750,-395,-3340,511,-18285,20000,-2340,-395,-3340,511,0,0
4901,1225000,-2112,-4667,-972,-17949,18387,-1002,-2112,-4667,-972,0,0
4902,1225250,-3835,-5980,-2461,-17511,16665,346,-3835,-5980,-2461,0,0
4903,1225500,-5537,-7258,-3937,-16967,14841,1693,-5537,-7258,-3937,0,0
4904,1225750,-7209,-8478,-5390,-16319,12922,3035,-7209,-8478,-5390,0,0
4905,1226000,-8833,-9621,-6805,-15565,10921,4354,-8833,-9621,-6805,0,0
4906,1226250,-10395,-10693,-8170,-14706,8852,5638,-10395,-10693,-8170,0,0
