7346,1834000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
7347,1834250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
7348,1834500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
7349,1834750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
7350,1835000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
7351,1835250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
7352,1835500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
7353,1835750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
7354,1836000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
7355,1836250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
7356,1836500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
7357,1836750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
7358,1837000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
7359,1837250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
7360,1837500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
7361,1837750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
7362,1838000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
7363,1838250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
7364,1838500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
7365,1838750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
7366,1839000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
7367,1839250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
7368,1839500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
7369,1839750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
7370,1840000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
7371,1840250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
7372,1840500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
7373,1840750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
7374,1841000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
7375,1841250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
7376,1841500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
7377,1841750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
7378,1842000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
7379,1842250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
7380,1842500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
7381,1842750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
7382,1843000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
7383,1843250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
7384,1843500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
7385,1843750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
7386,1844000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
7387,1844250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
7388,1844500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
7389,1844750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
7390,1845000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
7391,1845250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
7392,1845500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
7393,1845750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
7394,1846000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
7395,1846250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
7396,1846500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
7397,1846750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
7398,1847000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
7399,1847250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
7400,1847500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
7401,1847750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
7402,1848000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
7403,1848250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
7404,1848500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
7405,1848750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
7406,1849000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
7407,1849250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
7408,1849500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
7409,1849750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
7410,1850000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
7411,1850250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
7412,1850500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
7413,1850750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
7414,1851000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
7415,1851250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
7416,1851500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
7417,1851750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
7418,1852000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
7419,1852250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
7420,1852500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
7421,1852750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
7422,1853000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
7423,1853250,7130,17422,-22952,-9267,9587,-319,4896,19657,-19674,19,59,-77
7424,1853500,5455,18924,-22521,-9687,9152,529,3279,21059,-19156,13,63,-75
7425,1853750,3745,20309,-21952,-10048,8661,1373,1643,22332,-18519,6,67,-73
7426,1854000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
7427,1854250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
7428,1854500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
7429,1854750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
7430,1855000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
7431,1855250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
7432,1855500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
7433,1855750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
7434,1856000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
7435,1856250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
7436,1856500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
7437,1856750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
7438,1857000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
7439,1857250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
7440,1857500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
7441,1857750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
7442,1858000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
7443,1858250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
7444,1858500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
7445,1858750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
7446,1859000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
7447,1859250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
7448,1859500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
7449,1859750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
7450,1860000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
7451,1860250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
7452,1860500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
7453,1860750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
7454,1861000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
7455,1861250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
7456,1861500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
7457,1861750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
7458,1862000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
7459,1862250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
7460,1862500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
7461,1862750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
7462,1863000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
7463,1863250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
7464,1863500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
7465,1863750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
7466,1864000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
7467,1864250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
7468,1864500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
7469,1864750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
7470,1865000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
7471,1865250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
7472,1865500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
7473,1865750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
7474,1866000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
7475,1866250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
7476,1866500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
7477,1866750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
7478,1867000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
7479,1867250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
7480,1867500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
7481,1867750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
7482,1868000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
7483,1868250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
7484,1868500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
7485,1868750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
7486,1869000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
7487,1869250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
7488,1869500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
7489,1869750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
7490,1870000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
7491,1870250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
7492,1870500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
7493,1870750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
7494,1871000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
7495,1871250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
7496,1871500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
7497,1871750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
7498,1872000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
7499,1872250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
7500,1872500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
7501,1872750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
7502,1873000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
7503,1873250,7130,17422,-22952,-9267,9587,-319,4896,19657,-19674,19,59,-77
7504,1873500,5455,18924,-22521,-9687,9152,529,3279,21059,-19156,13,63,-75
7505,1873750,3745,20309,-21952,-10048,8661,1373,1643,22332,-18519,6,67,-73
7506,1874000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
7507,1874250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
7508,1874500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
7509,1874750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
7510,1875000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
7511,1875250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
7512,1875500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
7513,1875750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
7514,1876000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
7515,1876250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
7516,1876500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
7517,1876750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
7518,1877000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
7519,1877250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
7520,1877500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
7521,1877750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
7522,1878000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
7523,1878250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
7524,1878500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
7525,1878750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
7526,1879000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
7527,1879250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
7528,1879500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
7529,1879750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
7530,1880000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
7531,1880250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
7532,1880500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
7533,1880750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
7534,1881000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
7535,1881250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
7536,1881500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
7537,1881750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
7538,1882000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
7539,1882250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
7540,1882500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
7541,1882750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
7542,1883000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
7543,1883250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
7544,1883500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
7545,1883750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
7546,1884000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
7547,1884250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
7548,1884500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
7549,1884750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
7550,1885000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
7551,1885250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
7552,1885500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
7553,1885750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
7554,1886000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
7555,1886250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
7556,1886500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
7557,1886750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
7558,1887000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
7559,1887250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
7560,1887500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
7561,1887750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
7562,1888000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
7563,1888250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
7564,1888500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
7565,1888750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
7566,1889000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
7567,1889250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
7568,1889500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
7569,1889750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
7570,1890000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
7571,1890250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
7572,1890500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
7573,1890750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
7574,1891000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
7575,1891250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
7576,1891500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
7577,1891750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
7578,1892000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
7579,1892250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
7580,1892500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
7581,1892750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
7582,1893000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
7583,1893250,7130,17422,-22952,-9267,9587,-319,4896,19657,-19674,19,59,-77
7584,1893500,5455,18924,-22521,-9687,9152,529,3279,21059,-19156,13,63,-75
7585,1893750,3745,20309,-21952,-10048,8661,1373,1643,22332,-18519,6,67,-73
7586,1894000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
7587,1894250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
7588,1894500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
7589,1894750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
7590,1895000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
7591,1895250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
7592,1895500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
7593,1895750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
7594,1896000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
7595,1896250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
7596,1896500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
7597,1896750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
7598,1897000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
7599,1897250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
7600,1897500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
7601,1897750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
7602,1898000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
7603,1898250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
7604,1898500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
7605,1898750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
7606,1899000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
7607,1899250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
7608,1899500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
7609,1899750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
7610,1900000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
7611,1900250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
7612,1900500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
7613,1900750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
7614,1901000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
7615,1901250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
7616,1901500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
7617,1901750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
7618,1902000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
7619,1902250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
7620,1902500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
7621,1902750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
7622,1903000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
7623,1903250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
7624,1903500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
7625,1903750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
7626,1904000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
7627,1904250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
7628,1904500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
7629,1904750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
7630,1905000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
7631,1905250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
7632,1905500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
7633,1905750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
7634,1906000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
7635,1906250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
7636,1906500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
7637,1906750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
7638,1907000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
7639,1907250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
7640,1907500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
7641,1907750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
7642,1908000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
7643,1908250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
7644,1908500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
7645,1908750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
7646,1909000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
7647,1909250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
7648,1909500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
7649,1909750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
7650,1910000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
7651,1910250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
