188,46750,4734,-9985,-19479,0,29001,-7821,-21172,0,29001,0
189,47000,4650,-7735,-21205,0,28307,-5524,-22774,0,28307,0
190,47250,4538,-5438,-22800,0,27438,-3194,-24236,0,27438,0
191,47500,4397,-3107,-24255,0,26400,-844,-25548,0,26400,0
192,47750,4230,-756,-25560,0,25200,1511,-26703,0,25200,0
193,48000,4036,1599,-26708,0,23843,3857,-27694,0,23843,0
194,48250,3818,3944,-27690,0,22340,6179,-28513,0,22340,0
195,48500,3576,6264,-28502,0,20699,8463,-29157,0,20699,0
196,48750,3311,8546,-29139,0,18931,10695,-29621,0,18931,0
197,49000,3027,10776,-29596,0,17046,12861,-29903,0,17046,0
198,49250,2724,12939,-29870,0,15055,14947,-30000,0,15055,0
199,49500,2404,15022,-29960,0,12972,16942,-29912,0,12972,0
200,49750,2069,17012,-29865,0,10809,18832,-29640,0,10809,0
201,50000,1721,18898,-29587,0,8579,20606,-29185,0,8579,0
202,50250,1363,20667,-29125,0,6297,22253,-28550,0,6297,0
203,50500,997,22309,-28485,0,3975,23762,-27739,0,3975,0
204,50750,624,23813,-27668,0,1629,25125,-26757,0,1629,0
205,51000,247,25171,-26681,0,-727,26334,-25610,0,-727,0
206,51250,-131,26373,-25530,0,-3078,27380,-24305,0,-3078,0
207,51500,-508,27412,-24221,0,-5411,28257,-22850,0,-5411,0
208,51750,-882,28283,-22763,0,-7710,28960,-21255,0,-7710,0
